,TO STATION NAME,Trip_Duration,Trip,Start_Coords,End_Coords,Median_Duration_Mins,Median_Unix_StartTime,Median_Age,Size,Public_Duration
317,Franklin St & Monroe St,7.666666666666668,"41.88042,-87.655599|41.880317,-87.63518499999999","41.88042,-87.655599","41.880317,-87.63518499999999",7.75,1494919200,27.0,70,
668,Damen Ave & Leland Ave,3.85,"41.97561481,-87.67945904|41.967094,-87.679028","41.97561481,-87.67945904","41.967094,-87.679028",4.625,1495092180,49.0,70,
354,Pine Grove Ave & Waveland Ave,2.5166666666666666,"41.954383,-87.648043|41.949275,-87.646303","41.954383,-87.648043","41.949275,-87.646303",2.8083333333333336,1494956730,28.0,70,
4960,Sheridan Rd & Noyes St (NU),5.533333333333332,"42.048214,-87.683485|42.058239,-87.677432","42.048214,-87.683485","42.058239,-87.677432",7.116666666666666,1494844920,29.0,69,
390,Sheffield Ave & Wellington Ave,1.8333333333333333,"41.93649682,-87.64753866|41.936265999999996,-87.652662","41.93649682,-87.64753866","41.936265999999996,-87.652662",2.2,1494836880,32.0,69,
88,Clinton St & Jackson Blvd,4.466666666666667,"41.885637,-87.641823|41.878534,-87.640978","41.885637,-87.641823","41.878534,-87.640978",4.2,1494754800,35.0,69,
4847,Kingsbury St & Kinzie St,5.45,"41.897764,-87.642884|41.88917683,-87.63850577","41.897764,-87.642884","41.88917683,-87.63850577",4.783333333333333,1494965040,30.0,69,
431,McCormick Place,3.883333333333333,"41.842052,-87.617|41.85137517,-87.61883465","41.842052,-87.617","41.85137517,-87.61883465",6.216666666666668,1494957300,44.0,68,
6481,Clark St & Elm St,7.916666666666668,"41.893992,-87.62931800000001|41.902972999999996,-87.63128","41.893992,-87.62931800000001","41.902972999999996,-87.63128",5.45,1494813750,53.0,68,
2316,Clinton St & Madison St,4.916666666666667,"41.88548331,-87.65230486|41.882242,-87.64106600000001","41.88548331,-87.65230486","41.882242,-87.64106600000001",5.108333333333333,1494607320,28.0,68,
2810,Wabash Ave & Grand Ave,5.0,"41.891020000000005,-87.6173|41.891738000000004,-87.626937","41.891020000000005,-87.6173","41.891738000000004,-87.626937",4.466666666666667,1494771030,38.0,68,
2639,Canal St & Madison St,5.583333333333332,"41.87947235,-87.62568861|41.882090999999996,-87.639833","41.87947235,-87.62568861","41.882090999999996,-87.639833",6.658333333333332,1494432390,38.0,68,
586,Racine Ave (May St) & Fulton St,9.133333333333333,"41.883379999999995,-87.64116999999999|41.886926,-87.65691899999999","41.883379999999995,-87.64116999999999","41.886926,-87.65691899999999",9.133333333333333,1494833100,25.0,68,
3061,Clinton St & Madison St,8.783333333333333,"41.8847302,-87.62773357|41.882242,-87.64106600000001","41.8847302,-87.62773357","41.882242,-87.64106600000001",7.3,1494704340,43.0,67,
421,Ashland Ave & Division St,4.966666666666667,"41.899714,-87.677234|41.90345,-87.66774699999999","41.899714,-87.677234","41.90345,-87.66774699999999",4.5,1495090740,32.0,67,
5451,McClurg Ct & Erie St,5.833333333333332,"41.893992,-87.62931800000001|41.894503,-87.61785400000001","41.893992,-87.62931800000001","41.894503,-87.61785400000001",5.166666666666667,1494875820,29.0,67,
4312,Damen Ave & Chicago Ave,6.116666666666666,"41.90939601,-87.67769193|41.895769,-87.67721999999999","41.90939601,-87.67769193","41.895769,-87.67721999999999",6.466666666666668,1495020720,31.0,67,
3933,Clark St & Winnemac Ave,4.2,"41.96909,-87.674237|41.973385,-87.66836500000001","41.96909,-87.674237","41.973385,-87.66836500000001",4.4,1495043820,29.0,67,
2686,Larrabee St & Division St,3.2333333333333334,"41.897764,-87.642884|41.90348607,-87.64335349","41.897764,-87.642884","41.90348607,-87.64335349",2.9833333333333334,1495036020,50.0,67,
6990,MLK Jr Dr & 29th St,9.366666666666667,"41.83104,-87.62688|41.842052,-87.617","41.83104,-87.62688","41.842052,-87.617",11.0,1495027260,32.0,67,
9241,Lake Shore Dr & Monroe St,3.35,"41.880958,-87.616743|41.880958,-87.616743","41.880958,-87.616743","41.880958,-87.616743",16.983333333333334,1495826520,50.0,67,
2157,Michigan Ave & Oak St,6.45,"41.911722,-87.626804|41.90096039,-87.62377664","41.911722,-87.626804","41.90096039,-87.62377664",6.5166666666666675,1495377420,55.0,67,
1794,Daley Center Plaza,6.1,"41.872372999999996,-87.633523|41.884240999999996,-87.629634","41.872372999999996,-87.633523","41.884240999999996,-87.629634",8.325,1494837570,29.0,66,
123,Franklin St & Jackson Blvd,5.5166666666666675,"41.877749,-87.649633|41.87770796,-87.63532114","41.877749,-87.649633","41.87770796,-87.63532114",5.8,1494966180,28.0,66,
2488,Ellis Ave & 53rd St,4.416666666666667,"41.791478000000005,-87.599861|41.79933626,-87.60095811","41.791478000000005,-87.599861","41.79933626,-87.60095811",4.55,1494970740,29.0,66,
491,Larrabee St & Kingsbury St,8.933333333333334,"41.883379999999995,-87.64116999999999|41.897764,-87.642884","41.883379999999995,-87.64116999999999","41.897764,-87.642884",9.566666666666666,1494833430,41.0,66,
1058,Clark St & Lake St,7.883333333333334,"41.879255,-87.639904|41.88602083,-87.63087606","41.879255,-87.639904","41.88602083,-87.63087606",7.4,1495005630,31.5,66,
3738,Canal St & Madison St,7.666666666666668,"41.877181,-87.627844|41.882090999999996,-87.639833","41.877181,-87.627844","41.882090999999996,-87.639833",7.4833333333333325,1494949500,29.0,66,
423,Kingsbury St & Kinzie St,8.266666666666667,"41.88042,-87.655599|41.88917683,-87.63850577","41.88042,-87.655599","41.88917683,-87.63850577",9.575,1495005240,44.0,66,
2738,Federal St & Polk St,9.416666666666666,"41.884240999999996,-87.629634|41.87207763,-87.62954377","41.884240999999996,-87.629634","41.87207763,-87.62954377",9.058333333333334,1494861990,51.0,66,
9282,Indiana Ave & Roosevelt Rd,7.65,"41.856268,-87.613348|41.867888,-87.623041","41.856268,-87.613348","41.867888,-87.623041",14.833333333333336,1495641810,30.0,66,
1307,Ravenswood Ave & Lawrence Ave,3.9,"41.973385,-87.66836500000001|41.96909,-87.674237","41.973385,-87.66836500000001","41.96909,-87.674237",4.166666666666667,1495053330,50.0,66,
3770,Peoria St & Jackson Blvd,5.783333333333332,"41.878534,-87.640978|41.877749,-87.649633","41.878534,-87.640978","41.877749,-87.649633",4.941666666666666,1494870660,25.0,66,
3390,Kingsbury St & Kinzie St,5.466666666666668,"41.880317,-87.63518499999999|41.88917683,-87.63850577","41.880317,-87.63518499999999","41.88917683,-87.63850577",6.9,1495047330,32.0,66,
1484,Ashland Ave & Division St,2.85,"41.90331,-87.67695|41.90345,-87.66774699999999","41.90331,-87.67695","41.90345,-87.66774699999999",3.2750000000000004,1495051080,32.0,66,
2108,Wells St & Elm St,3.2333333333333334,"41.896776,-87.635633|41.903222,-87.63432399999999","41.896776,-87.635633","41.903222,-87.63432399999999",3.566666666666667,1495040280,27.0,65,
671,Clinton St & Madison St,4.35,"41.881892,-87.64878900000001|41.882242,-87.64106600000001","41.881892,-87.64878900000001","41.882242,-87.64106600000001",4.066666666666666,1494922620,35.0,65,
3380,Canal St & Adams St,10.1,"41.892154,-87.636928|41.879255,-87.639904","41.892154,-87.636928","41.879255,-87.639904",8.116666666666667,1494952380,42.5,65,
16758,Theater on the Lake,26.3,"41.963982,-87.638181|41.926277,-87.630834","41.963982,-87.638181","41.926277,-87.630834",22.98333333333333,1495371120,36.0,65,
4757,Clinton St & Washington Blvd,14.283333333333333,"41.89186,-87.62062|41.883379999999995,-87.64116999999999","41.89186,-87.62062","41.883379999999995,-87.64116999999999",11.958333333333332,1495037640,30.0,64,
760,Clinton St & Washington Blvd,2.683333333333333,"41.88871604,-87.64444785|41.883379999999995,-87.64116999999999","41.88871604,-87.64444785","41.883379999999995,-87.64116999999999",4.1083333333333325,1495006530,40.0,64,
569,Stetson Ave & South Water St,11.383333333333333,"41.882090999999996,-87.639833|41.886835,-87.62232","41.882090999999996,-87.639833","41.886835,-87.62232",10.083333333333332,1494701340,29.0,64,
6989,Lake Shore Dr & North Blvd,4.95,"41.90096039,-87.62377664|41.911722,-87.626804","41.90096039,-87.62377664","41.911722,-87.626804",6.825,1495132770,45.0,64,
1827,McClurg Ct & Erie St,10.95,"41.883379999999995,-87.64116999999999|41.894503,-87.61785400000001","41.883379999999995,-87.64116999999999","41.894503,-87.61785400000001",13.816666666666665,1495002810,29.0,64,
3129,Benson Ave & Church St,5.7333333333333325,"42.048308,-87.698224|42.048214,-87.683485","42.048308,-87.698224","42.048214,-87.683485",5.416666666666668,1495037760,40.0,64,
4278,Damen Ave & Foster Ave,5.2,"41.967094,-87.679028|41.97561481,-87.67945904","41.967094,-87.679028","41.97561481,-87.67945904",5.1,1494869550,28.0,64,
445,Clinton St & Washington Blvd,11.116666666666667,"41.895965999999994,-87.66774699999999|41.883379999999995,-87.64116999999999","41.895965999999994,-87.66774699999999","41.883379999999995,-87.64116999999999",11.941666666666665,1495007700,29.0,64,
1105,Shedd Aquarium,6.4833333333333325,"41.867227,-87.625961|41.86722596,-87.61535539","41.867227,-87.625961","41.86722596,-87.61535539",6.3,1494935760,30.0,64,
654,Kingsbury St & Kinzie St,3.1666666666666665,"41.882090999999996,-87.639833|41.88917683,-87.63850577","41.882090999999996,-87.639833","41.88917683,-87.63850577",4.324999999999998,1494921840,48.0,64,
3189,Canal St & Adams St,5.7,"41.88131982,-87.62952092|41.879255,-87.639904","41.88131982,-87.62952092","41.879255,-87.639904",5.416666666666668,1494951990,41.5,64,
609,Sheridan Rd & Irving Park Rd,5.683333333333334,"41.952833,-87.64999300000001|41.954245,-87.65440600000001","41.952833,-87.64999300000001","41.954245,-87.65440600000001",2.3,1494835980,37.0,63,
2304,Fort Dearborn Dr & 31st St,17.933333333333334,"41.838556,-87.60821800000001|41.838556,-87.60821800000001","41.838556,-87.60821800000001","41.838556,-87.60821800000001",19.33333333333333,1494874560,34.0,63,
15361,Broadway & Cornelia Ave,6.35,"41.937725,-87.644095|41.945529,-87.646439","41.937725,-87.644095","41.945529,-87.646439",4.933333333333334,1495101000,50.0,63,
3872,Clinton St & Washington Blvd,8.883333333333333,"41.890755,-87.632009|41.883379999999995,-87.64116999999999","41.890755,-87.632009","41.883379999999995,-87.64116999999999",7.1,1494852300,26.0,63,
154,Wolcott Ave & Polk St,14.716666666666667,"41.883379999999995,-87.64116999999999|41.871262,-87.673688","41.883379999999995,-87.64116999999999","41.871262,-87.673688",16.616666666666667,1494832920,49.0,63,
6252,Clinton St & Madison St,9.383333333333333,"41.894729,-87.634371|41.882242,-87.64106600000001","41.894729,-87.634371","41.882242,-87.64106600000001",8.766666666666667,1495012860,47.5,63,
3746,Orleans St & Merchandise Mart Plaza,5.366666666666666,"41.880317,-87.63518499999999|41.888243,-87.63639","41.880317,-87.63518499999999","41.888243,-87.63639",5.283333333333333,1494950040,26.0,63,
4523,Eastlake Ter & Rogers Ave,3.566666666666667,"42.015962,-87.66856999999999|42.021019,-87.665086","42.015962,-87.66856999999999","42.021019,-87.665086",4.05,1495146960,27.0,63,
518,Dearborn St & Monroe St,5.4833333333333325,"41.883379999999995,-87.64116999999999|41.88131982,-87.62952092","41.883379999999995,-87.64116999999999","41.88131982,-87.62952092",6.5166666666666675,1494575760,48.0,63,
665,Daley Center Plaza,5.783333333333332,"41.882090999999996,-87.639833|41.884240999999996,-87.629634","41.882090999999996,-87.639833","41.884240999999996,-87.629634",5.383333333333334,1494838080,28.0,63,
488,Larrabee St & Kingsbury St,1.8,"41.893882,-87.641711|41.897764,-87.642884","41.893882,-87.641711","41.897764,-87.642884",2.8,1494886800,31.5,62,
535,Sheffield Ave & Fullerton Ave,6.35,"41.92883,-87.66850699999999|41.92560188,-87.65370804","41.92883,-87.66850699999999","41.92560188,-87.65370804",6.75,1494918840,31.0,62,
3236,Clinton St & Madison St,3.933333333333333,"41.875885,-87.640795|41.882242,-87.64106600000001","41.875885,-87.640795","41.882242,-87.64106600000001",3.975,1494981600,31.0,62,
3976,Clinton St & Washington Blvd,5.966666666666668,"41.888243,-87.63639|41.883379999999995,-87.64116999999999","41.888243,-87.63639","41.883379999999995,-87.64116999999999",5.3,1494953340,21.0,62,
629,Larrabee St & Kingsbury St,7.916666666666668,"41.902972999999996,-87.63128|41.897764,-87.642884","41.902972999999996,-87.63128","41.897764,-87.642884",7.35,1494896940,48.0,62,
1987,Wabash Ave & Roosevelt Rd,6.75,"41.857611,-87.619407|41.867227,-87.625961","41.857611,-87.619407","41.867227,-87.625961",6.725,1494842940,28.0,62,
77,Ravenswood Ave & Irving Park Rd,2.6166666666666667,"41.956061,-87.668869|41.95469,-87.67393","41.956061,-87.668869","41.95469,-87.67393",2.6083333333333334,1494571080,49.5,62,
5819,Michigan Ave & 14th St,6.283333333333332,"41.87785,-87.62408|41.864059000000005,-87.623727","41.87785,-87.62408","41.864059000000005,-87.623727",8.941666666666666,1495348200,46.5,62,
272,St. Clair St & Erie St,11.816666666666665,"41.882090999999996,-87.639833|41.894448,-87.622663","41.882090999999996,-87.639833","41.894448,-87.622663",12.208333333333332,1494916770,25.0,62,
162,Southport Ave & Roscoe St,2.1166666666666667,"41.94815,-87.66394|41.943739,-87.66402","41.94815,-87.66394","41.943739,-87.66402",2.3083333333333336,1495057320,30.0,62,
155,Michigan Ave & Lake St,5.716666666666668,"41.882090999999996,-87.639833|41.886024,-87.624117","41.882090999999996,-87.639833","41.886024,-87.624117",7.758333333333333,1494490530,45.0,62,
846,Dearborn St & Erie St,8.266666666666667,"41.883379999999995,-87.64116999999999|41.893992,-87.62931800000001","41.883379999999995,-87.64116999999999","41.893992,-87.62931800000001",9.708333333333334,1494511410,26.0,62,
4161,Halsted St & Wrightwood Ave,3.0166666666666666,"41.932418,-87.65270500000001|41.929142999999996,-87.649077","41.932418,-87.65270500000001","41.929142999999996,-87.649077",2.8,1494991830,38.0,62,
4889,Peoria St & Jackson Blvd,11.3,"41.879255,-87.639904|41.877749,-87.649633","41.879255,-87.639904","41.877749,-87.649633",4.766666666666667,1494987690,33.0,62,
4366,Clarendon Ave & Junior Ter,5.166666666666667,"41.954245,-87.65440600000001|41.961003999999996,-87.649603","41.954245,-87.65440600000001","41.961003999999996,-87.649603",5.375,1495054590,29.0,62,
4586,Wisconsin Ave & Madison St,4.45,"41.88681,-87.80287|41.879837,-87.80224","41.88681,-87.80287","41.879837,-87.80224",3.783333333333333,1494782340,39.5,62,
10,Sheffield Ave & Wrightwood Ave,1.8333333333333333,"41.92560188,-87.65370804|41.928712,-87.65383299999999","41.92560188,-87.65370804","41.928712,-87.65383299999999",2.1166666666666667,1495112760,37.0,61,
2210,Lake Park Ave & 53rd St,8.0,"41.791478000000005,-87.599861|41.79949429,-87.5864499","41.791478000000005,-87.599861","41.79949429,-87.5864499",9.35,1494873240,32.0,61,
5389,Federal St & Polk St,4.15,"41.87935636,-87.62979104|41.87207763,-87.62954377","41.87935636,-87.62979104","41.87207763,-87.62954377",5.916666666666668,1495482000,45.0,61,
3246,Kingsbury St & Erie St,7.7333333333333325,"41.883379999999995,-87.64116999999999|41.893882,-87.641711","41.883379999999995,-87.64116999999999","41.893882,-87.641711",7.7,1494934200,27.0,61,
2536,Clinton St & Washington Blvd,3.65,"41.883004,-87.65114799999999|41.883379999999995,-87.64116999999999","41.883004,-87.65114799999999","41.883379999999995,-87.64116999999999",4.183333333333334,1495024920,37.0,61,
211,Bissell St & Armitage Ave,1.8666666666666667,"41.919936,-87.64883|41.918440000000004,-87.65222","41.919936,-87.64883","41.918440000000004,-87.65222",1.9833333333333332,1494921840,38.5,61,
6804,Dearborn Pkwy & Delaware Pl,13.816666666666665,"41.878170000000004,-87.631985|41.898969,-87.629912","41.878170000000004,-87.631985","41.898969,-87.629912",11.283333333333333,1495122840,24.0,61,
1954,LaSalle St & Illinois St,9.016666666666667,"41.902972999999996,-87.63128|41.890755,-87.632009","41.902972999999996,-87.63128","41.890755,-87.632009",8.15,1495041540,46.0,61,
3897,Lake Shore Dr & North Blvd,19.45,"41.880958,-87.616743|41.911722,-87.626804","41.880958,-87.616743","41.911722,-87.626804",21.15,1495104480,34.0,61,
2998,Ashland Ave & Wrightwood Ave,5.9833333333333325,"41.92560188,-87.65370804|41.92883,-87.66850699999999","41.92560188,-87.65370804","41.92883,-87.66850699999999",6.566666666666666,1495038480,59.0,61,
2993,Clinton St & Jackson Blvd,3.216666666666667,"41.883379999999995,-87.64116999999999|41.878534,-87.640978","41.883379999999995,-87.64116999999999","41.878534,-87.640978",3.566666666666667,1495010160,33.5,61,
8773,Lake Shore Dr & Wellington Ave,5.683333333333334,"41.926277,-87.630834|41.936669,-87.636794","41.926277,-87.630834","41.936669,-87.636794",9.616666666666667,1495224780,27.0,60,
2859,LaSalle St & Jackson Blvd,10.083333333333334,"41.898969,-87.629912|41.878170000000004,-87.631985","41.898969,-87.629912","41.878170000000004,-87.631985",11.9,1494949920,32.0,60,
6950,Dearborn St & Erie St,4.833333333333333,"41.893882,-87.641711|41.893992,-87.62931800000001","41.893882,-87.641711","41.893992,-87.62931800000001",5.391666666666668,1495025940,47.0,60,
224,Bissell St & Armitage Ave,6.883333333333334,"41.915689,-87.6346|41.918440000000004,-87.65222","41.915689,-87.6346","41.918440000000004,-87.65222",6.316666666666666,1495005120,30.0,60,
260,Orleans St & Ohio St,6.833333333333332,"41.879255,-87.639904|41.892154,-87.636928","41.879255,-87.639904","41.892154,-87.636928",7.550000000000002,1494832740,37.0,60,
4020,Cornell Ave & Hyde Park Blvd,10.95,"41.791478000000005,-87.599861|41.802406,-87.586924","41.791478000000005,-87.599861","41.802406,-87.586924",10.325,1495042830,39.0,60,
619,Clinton St & Jackson Blvd,3.633333333333333,"41.882242,-87.64106600000001|41.878534,-87.640978","41.882242,-87.64106600000001","41.878534,-87.640978",2.85,1494880860,49.0,60,
391,Dodge Ave & Church St,5.816666666666666,"42.048214,-87.683485|42.048308,-87.698224","42.048214,-87.683485","42.048308,-87.698224",6.841666666666668,1495007370,37.0,60,
70,Ravenswood Ave & Lawrence Ave,5.9833333333333325,"41.968872999999995,-87.658857|41.96909,-87.674237","41.968872999999995,-87.658857","41.96909,-87.674237",6.275,1495045500,31.0,60,
639,Clinton St & Madison St,7.2666666666666675,"41.890755,-87.632009|41.882242,-87.64106600000001","41.890755,-87.632009","41.882242,-87.64106600000001",7.824999999999998,1495060740,31.0,60,
1811,Franklin St & Monroe St,2.6333333333333333,"41.87935636,-87.62979104|41.880317,-87.63518499999999","41.87935636,-87.62979104","41.880317,-87.63518499999999",2.875,1495104150,29.0,60,
9,Western Ave & Walton St,6.316666666666666,"41.90331,-87.67695|41.89841769,-87.68659602","41.90331,-87.67695","41.89841769,-87.68659602",5.6,1495215000,33.0,60,
11772,Wabash Ave & Roosevelt Rd,4.983333333333333,"41.87207763,-87.62954377|41.867227,-87.625961","41.87207763,-87.62954377","41.867227,-87.625961",4.758333333333333,1495070280,32.0,60,
6208,Oakley Ave & Roscoe St,9.333333333333334,"41.94334,-87.67097|41.94302617,-87.68739454","41.94334,-87.67097","41.94302617,-87.68739454",6.366666666666666,1495038960,49.0,59,
6537,Lake Shore Dr & Monroe St,31.93333333333333,"41.88504199,-87.61279454|41.880958,-87.616743","41.88504199,-87.61279454","41.880958,-87.616743",4.35,1495394460,52.0,59,
1851,Racine Ave & Belmont Ave,2.716666666666667,"41.94018,-87.65304|41.939743,-87.658865","41.94018,-87.65304","41.939743,-87.658865",2.4833333333333334,1494931920,21.0,59,
683,Dearborn St & Erie St,9.033333333333333,"41.879255,-87.639904|41.893992,-87.62931800000001","41.879255,-87.639904","41.893992,-87.62931800000001",10.966666666666667,1494869580,27.0,59,
1049,Stetson Ave & South Water St,7.45,"41.883379999999995,-87.64116999999999|41.886835,-87.62232","41.883379999999995,-87.64116999999999","41.886835,-87.62232",9.85,1494836760,47.0,59,
1714,Franklin St & Quincy St,11.433333333333335,"41.894729,-87.634371|41.878724,-87.634793","41.894729,-87.634371","41.878724,-87.634793",9.233333333333333,1494918840,50.0,59,
981,LaSalle St & Jackson Blvd,3.716666666666667,"41.880884,-87.639525|41.878170000000004,-87.631985","41.880884,-87.639525","41.878170000000004,-87.631985",4.383333333333334,1494579540,33.0,59,
3205,Clinton St & Washington Blvd,7.316666666666666,"41.886926,-87.65691899999999|41.883379999999995,-87.64116999999999","41.886926,-87.65691899999999","41.883379999999995,-87.64116999999999",8.333333333333332,1494868320,36.0,58,
4162,Clark St & Wellington Ave,25.5,"41.936265999999996,-87.652662|41.93649682,-87.64753866","41.936265999999996,-87.652662","41.93649682,-87.64753866",2.833333333333333,1494788370,40.0,58,
730,Paulina Ave & North Ave,3.333333333333333,"41.916017,-87.668879|41.910337,-87.67007199999999","41.916017,-87.668879","41.910337,-87.67007199999999",3.575,1494897570,47.0,58,
